disturbance,h_scale,load_level,t_event,i_gentrip,seed,run_id,f_nadir_hz,f_zenith_hz,rocof_hz_s,settling_s,f_min_hz,f_max_hz,converged,runtime_s
baseline,0.7463352892219027,1.1595059155940883,0.0,0,11,11,0.0007777135092155163,0.0012655812053168347,0.0010311248864525169,0.0,59.999222286490784,60.00126558120532,True,37.693
baseline,1.0820446485971713,1.1723217879932373,0.0,0,12,12,0.0006460207945195862,0.0009217443076039444,0.0007407082009081023,0.0,59.99935397920548,60.000921744307604,True,38.215
baseline,0.8885962556900631,0.9690533369043436,0.0,0,13,13,0.0007080917009218979,0.0011161189601978094,0.0008846126314665526,0.0,59.99929190829908,60.0011161189602,True,38.338
baseline,1.4636736309482345,1.1931508891757852,0.0,0,14,14,0.0005541966887605554,0.0007144146055111378,0.000558624006217201,0.0,59.99944580331124,60.00071441460551,True,38.529
baseline,0.6423738610802766,1.0484602181875,0.0,0,15,15,0.0008814468457245539,0.0013710505611896906,0.001172970822977959,0.0,59.999118553154275,60.00137105056119,True,38.432
baseline,0.9414447071692732,1.0263686919411161,0.0,0,16,16,0.0006897409815778133,0.001061372814973538,0.0008401511180267107,0.0,59.99931025901842,60.00106137281497,True,38.409
baseline,1.420786717831298,0.9142413419962971,0.0,0,17,17,0.0005630178524285157,0.0007293192863642162,0.0005746692234254169,0.0,59.99943698214757,60.000729319286364,True,38.503
baseline,1.3907665396064584,1.078386280405553,0.0,0,18,18,0.0005693843095002649,0.0007397249056637634,0.0005864314714898455,0.0,59.9994306156905,60.000739724905664,True,38.721
baseline,0.7915582095689093,1.1880970622439442,0.0,0,19,19,0.0007451164317444636,0.001218141848433163,0.0009795965576131493,0.0,59.999254883568256,60.00121814184843,True,38.755
baseline,1.1363244437731943,1.0444496194056514,0.0,0,20,20,0.0006308355530961762,0.0008708621988731124,0.0007081929124552744,0.0,59.999369164446904,60.00087086219887,True,39.433
baseline,1.1192801563968109,1.129352733229469,0.0,0,21,21,0.0006355128979365077,0.0008866364973130203,0.000718101022627593,0.0,59.99936448710206,60.00088663649731,True,39.398
baseline,1.3848727070125313,0.866262272686226,0.0,0,22,22,0.0005706534767782045,0.0007417639730817882,0.0005887946035443292,0.0,59.99942934652322,60.00074176397308,True,39.504
baseline,0.8602993191492465,0.9919842644288646,0.0,0,23,23,0.0007184165606020088,0.001145752408831413,0.0009103766100793109,0.0,59.9992815834394,60.00114575240883,True,39.24
baseline,1.2709160430749933,0.8348940515282078,0.0,0,24,24,0.000596530393565331,0.0007807917964868238,0.0006383405072085679,0.0,59.999403469606435,60.00078079179649,True,39.071
baseline,0.5182740628674134,1.0197011809456986,0.0,0,25,25,0.0010336394949561623,0.0015363058502799731,0.0014043701430921374,0.0,59.998966360505044,60.00153630585028,True,39.194
baseline,1.326427992250318,0.8201821885947943,0.0,0,26,26,0.0005835969203431546,0.0007618894614296323,0.0006132492040222814,0.0,59.99941640307966,60.00076188946143,True,39.567
baseline,1.295008490944622,0.9585447239618244,0.0,0,27,27,0.00059083714673136,0.0007726182312097762,0.0006272139580687508,0.0,59.99940916285327,60.00077261823121,True,39.344
baseline,0.9114297776412377,1.0565741346419841,0.0,0,28,28,0.0007000194505195623,0.001092354007461438,0.0008648481851736278,0.0,59.99929998054948,60.00109235400746,True,39.434
baseline,1.21415299639005,1.0218958843807266,0.0,0,29,29,0.0006104585501418569,0.0008013382416294235,0.0006661132984930873,0.0,59.99938954144986,60.00080133824163,True,39.591
baseline,1.1880416376164948,0.8389188785231602,0.0,0,30,30,0.0006171224592605995,0.0008241923135585694,0.0006796821655541407,0.0,59.99938287754074,60.00082419231356,True,39.71
baseline,0.8144658847435913,0.953946133750119,0.0,0,31,31,0.000735949701727634,0.0011940032525359356,0.0009553982244625558,0.0,59.99926405029827,60.001194003252536,True,39.619
baseline,0.6190601404301156,0.9076172418104526,0.0,0,32,32,0.0009073963009100794,0.001393438325898444,0.001210351002924881,0.0,59.99909260369909,60.0013934383259,True,39.556
baseline,0.6256140096993857,1.1690950498946258,0.0,0,33,33,0.0008999906892555032,0.0013872081226793398,0.0011995991767577152,0.0,59.999100009310744,60.00138720812268,True,38.967
baseline,1.4947396947566456,0.8723983403863425,0.0,0,34,34,0.0005479986482299637,0.0007036058197940065,0.0005475230260287844,0.0,59.99945200135177,60.000703605819794,True,39.211
baseline,1.3396730626097964,1.1039840058047592,0.0,0,35,35,0.0005806051624546171,0.0007573457906815406,0.0006075391765136828,0.0,59.999419394837545,60.00075734579068,True,39.328
baseline,0.5933455412003904,1.040061650717774,0.0,0,36,36,0.0009373300350148384,0.0014173553574110542,0.0012544807648140477,0.0,59.999062669964985,60.00141735535741,True,39.43
baseline,0.5387572104992522,1.0305360784747604,0.0,0,37,37,0.0010059316109476413,0.0014928281579287273,0.0013599520163154466,0.0,59.99899406838905,60.00149282815793,True,39.835
baseline,1.2802226558900176,1.007471826460278,0.0,0,38,38,0.0005943162754959985,0.000777640304725935,0.0006339977970526434,0.0,59.999405683724504,60.000777640304726,True,39.968
baseline,1.484689884730739,1.0133556034583195,0.0,0,39,39,0.000549986583990858,0.0007071026683931336,0.0005510681091180913,0.0,59.99945001341601,60.00070710266839,True,40.092
baseline,1.0175971880683439,0.8608802478656759,0.0,0,40,40,0.0006652165876772642,0.0009844707915931394,0.0007832782473826683,0.0,59.99933478341232,60.00098447079159,True,39.211
baseline,0.7649984328738655,1.0703633374220412,0.0,0,41,41,0.0007609132664185836,0.0012460577942690065,0.001009221776300251,0.0,59.99923908673358,60.00124605779427,True,39.67
baseline,1.074094082399492,1.0548459891440696,0.0,0,42,42,0.0006483178926544042,0.0009293518853183969,0.0007457145552081101,0.0,59.999351682107346,60.00092935188532,True,39.782
baseline,1.3494972708418116,1.0008234764157498,0.0,0,43,43,0.0005784086069056116,0.00075396851101317,0.0006033689750495341,0.0,59.999421591393094,60.00075396851101,True,39.736
baseline,1.2386145316163342,0.9109940005647165,0.0,0,44,44,0.0006043651028662111,0.0007916690966496276,0.0006538654188403825,0.0,59.999395634897134,60.00079166909665,True,39.779
baseline,1.3547582044255229,1.1329037052785265,0.0,0,45,45,0.0005772401092087875,0.0007521576223084026,0.0006011580860132426,0.0,59.99942275989079,60.00075215762231,True,39.989
baseline,1.2295044835318374,0.9439388923066813,0.0,0,46,46,0.000606617942196408,0.000794719077170214,0.0006583757333089579,0.0,59.999393382057804,60.00079471907717,True,40.196
baseline,1.2616441359185786,0.8140391623302419,0.0,0,47,47,0.0005987552297241905,0.0007839238818903027,0.0006427242200146566,0.0,59.999401244770276,60.00078392388189,True,40.07
baseline,0.5552039438403908,1.164503645227275,0.0,0,48,48,0.0009844915110051033,0.001458131619898495,0.0013263024078469243,0.0,59.999015508488995,60.0014581316199,True,39.515
baseline,0.6383734112163764,1.120851948404624,0.0,0,49,49,0.0008858225861274605,0.0013749354148657744,0.0011792140507083104,0.0,59.99911417741387,60.001374935414866,True,39.35
baseline,0.7299090604632987,1.13908340333495,0.0,0,50,50,0.0007929249822637985,0.001282669223073185,0.0010512070128498863,0.0,59.999207075017736,60.00128266922307,True,39.856
baseline,0.8901201063361868,0.8883286622726062,0.0,0,51,51,0.0007075459023653252,0.0011145283817057816,0.0008832663250046835,0.0,59.999292454097635,60.001114528381706,True,39.741
baseline,0.6867330603887394,1.1240151544071353,0.0,0,52,52,0.0008349349675711437,0.0013269558745534482,0.0011079186499074467,0.0,59.99916506503243,60.00132695587455,True,40.034
baseline,1.1682130774975998,0.8799812966624087,0.0,0,53,53,0.0006222972331570986,0.0008418691266385281,0.0006903478835340593,0.0,59.99937770276684,60.00084186912664,True,40.18
baseline,1.4588955513219601,1.113770673119896,0.0,0,54,54,0.0005551640067196217,0.0007160765585538797,0.000560369405704364,0.0,59.99944483599328,60.000716076558554,True,40.332
baseline,1.310692304770349,1.142930566629819,0.0,0,55,55,0.0005871974474160879,0.0007672718922364652,0.0006201679248363234,0.0,59.999412802552584,60.00076727189224,True,40.178
baseline,0.6771925913694128,0.9023550424888923,0.0,0,56,56,0.000844638223355787,0.0013365806681306935,0.0011212938480298362,0.0,59.999155361776644,60.00133658066813,True,39.879
baseline,0.9953890149475384,0.9633929923607805,0.0,0,57,57,0.0006721509161380368,0.0010066129636072674,0.0007990705815075216,0.0,59.99932784908386,60.00100661296361,True,39.973
baseline,1.1910141874629754,1.0998993260325993,0.0,0,58,58,0.0006163552995559485,0.0008215660565085159,0.0006781107077102888,0.0,59.999383644700444,60.00082156605651,True,40.031
baseline,0.7359956544475592,1.0897786514447987,0.0,0,59,59,0.0007872409890765653,0.001276349548994915,0.0010436777481714898,0.0,59.99921275901092,60.001276349548995,True,40.476
baseline,1.4333918747290748,1.119764234263832,0.0,0,60,60,0.0005603924051058584,0.0007249421945303425,0.0005698633495399008,0.0,59.999439607594894,60.00072494219453,True,40.064
baseline,0.9859634586102521,0.9825669225253838,0.0,0,61,61,0.0006751465758867425,0.0010160851977119023,0.0008059625938017234,0.0,59.99932485342411,60.00101608519771,True,40.13
baseline,0.5025089864680409,0.8171173443870356,0.0,0,62,62,0.0010557695893425034,0.0015698182056951282,0.0014406215303353065,0.0,59.99894423041066,60.001569818205695,True,40.236
baseline,0.9798759955194563,1.0937926582472897,0.0,0,63,63,0.0006770984116712953,0.0010222254954612708,0.0008104765808525372,0.0,59.99932290158833,60.00102222549546,True,40.43
baseline,0.7873941731170649,0.8978425971686025,0.0,0,64,64,0.0007468132942989314,0.0012225254973259325,0.0009841247067043923,0.0,59.9992531867057,60.001222525497326,True,39.837
baseline,0.650746908737169,1.1765143990707014,0.0,0,65,65,0.0008723885946153587,0.0013628655107780219,0.0011601111932435515,0.0,59.999127611405385,60.00136286551078,True,39.675
baseline,0.7766738427910553,1.1090832662512493,0.0,0,66,66,0.0007512263128859331,0.001233800797955098,0.0009959806218517997,0.0,59.999248773687114,60.001233800797955,True,40.112
baseline,0.5260867983567632,1.153615076770239,0.0,0,67,67,0.0010229353432364974,0.0015197021717696657,0.001387065775944052,0.0,59.99897706465676,60.00151970217177,True,40.289
baseline,0.9208754440453149,1.0615192649742986,0.0,0,68,68,0.0006967450108774642,0.0010825700334464727,0.0008569231353305895,0.0,59.99930325498912,60.00108257003345,True,40.17
baseline,0.8340009727276456,0.9184441277374228,0.0,0,69,69,0.0007283493178675826,0.0011734160641552194,0.0009356837019680597,0.0,59.99927165068213,60.001173416064155,True,40.275
baseline,0.6046996491381216,0.9204371452657419,0.0,0,70,70,0.000923937105049788,0.0014069025325298412,0.0012345892326237617,0.0,59.99907606289495,60.00140690253253,True,40.294
baseline,0.8009068144718794,0.8816824781863147,0.0,0,71,71,0.0007413415398289658,0.0012082942649342954,0.0009695778202001293,0.0,59.99925865846017,60.001208294264934,True,40.716
baseline,1.1005258342404716,0.8454992615395889,0.0,0,72,72,0.0006407546643885098,0.0009042102238154825,0.0007293176487621622,0.0,59.99935924533561,60.000904210223815,True,39.813
baseline,0.7545404170619807,0.8104286828988649,0.0,0,73,73,0.0007702654410906007,0.0012570100866895473,0.001021377740997309,0.0,59.99922973455891,60.00125701008669,True,40.216
baseline,1.1513434529417441,1.1982680988750385,0.0,0,74,74,0.0006267802511175091,0.0008571214533859006,0.0006996780637535949,0.0,59.99937321974888,60.000857121453386,True,40.0
baseline,0.5427233160725424,0.8047797804559779,0.0,0,75,75,0.0010006971911664664,0.0014844376477469723,0.001351682506580687,0.0,59.99899930280883,60.00148443764775,True,40.156
baseline,0.9313269725862654,0.8418500769770344,0.0,0,76,76,0.0006931647746313274,0.0010717799793908966,0.0008483204883447115,0.0,59.99930683522537,60.00107177997939,True,40.338
baseline,1.065418607979621,0.848590515659915,0.0,0,77,77,0.000650846528344573,0.0009376964338088101,0.0007512530640951809,0.0,59.999349153471655,60.00093769643381,True,40.684
baseline,1.4114051007654385,1.0091849497854082,0.0,0,78,78,0.0005649900627631155,0.0007325743037256416,0.0005782964444023264,0.0,59.99943500993724,60.000732574303726,True,40.631
baseline,1.007188928138596,0.939246307095287,0.0,0,79,79,0.0006684451052265672,0.0009948166461910546,0.0007906037156146795,0.0,59.99933155489477,60.00099481664619,True,40.915
baseline,0.8553250536118497,1.0344663611766691,0.0,0,80,80,0.0007202697802526359,0.0011509777713456515,0.0009150579267469539,0.0,59.99927973021975,60.001150977771346,True,39.938
baseline,1.0498302554705659,1.1450333561165493,0.0,0,81,81,0.000655449290910326,0.0009528014728132916,0.0007614094660368664,0.0,59.99934455070909,60.00095280147281,True,40.722
baseline,1.4442770708831398,0.9310614705502924,0.0,0,82,82,0.0005581473393121428,0.0007211595569884821,0.000565774278840081,0.0,59.99944185266069,60.00072115955699,True,40.332
baseline,1.093385884391616,1.0365769499512427,0.0,0,83,83,0.0006427771538355387,0.0009109591498983605,0.0007336780215894123,0.0,59.999357222846164,60.0009109591499,True,40.456
baseline,0.5814391050466405,0.9946353700920071,0.0,0,84,84,0.0009516846097099574,0.001428124014736909,0.001276028339063373,0.0,59.99904831539029,60.00142812401474,True,40.324
baseline,0.5787741561509381,0.9662268434066615,0.0,0,85,85,0.0009549420675440956,0.0014305065468818157,0.0012809566767657543,0.0,59.999045057932456,60.00143050654688,True,40.26
baseline,1.1215940135156712,0.9754728500758335,0.0,0,86,86,0.0006348731436602861,0.0008844839300863327,0.0007167403799002159,0.0,59.99936512685634,60.000884483930086,True,40.777
baseline,1.4037680681934326,0.9858174883397619,0.0,0,87,87,0.0005666070932903722,0.000735222030073146,0.0005812816006312005,0.0,59.99943339290671,60.00073522203007,True,40.645
baseline,0.7154191786582664,0.8589949575310784,0.0,0,88,88,0.0008066874725685125,0.0012976470463925693,0.0010695790147252637,0.0,59.99919331252743,60.00129764704639,True,39.79
baseline,1.0302044289758152,0.892721874643079,0.0,0,89,89,0.0006613553352181611,0.0009720160079780271,0.0007745799981506707,0.0,59.99933864466478,60.00097201600798,True,39.966
baseline,1.2444285314640862,0.9491672074944446,0.0,0,90,90,0.0006029374277929378,0.0007897184564953363,0.0006510180183738612,0.0,59.99939706257221,60.000789718456495,True,40.104
baseline,0.6943840669500677,0.8271039966575406,0.0,0,91,91,0.0008272667620516927,0.0013191897413094011,0.0010974252951001517,0.0,59.99917273323795,60.00131918974131,True,40.431
baseline,1.0214520269536056,0.8037965373131544,0.0,0,92,92,0.0006640302762832562,0.000980653507546947,0.000780598445828673,0.0,59.99933596972372,60.00098065350755,True,40.288
baseline,1.1452673798502115,0.9357531085318906,0.0,0,93,93,0.0006284134714320544,0.0008626622319525268,0.0007030987109857278,0.0,59.99937158652857,60.00086266223195,True,40.228
baseline,1.4770178392099833,1.0754391770118499,0.0,0,94,94,0.0005515151376584981,0.0007097721351740915,0.0005538038288221969,0.0,59.99944848486234,60.000709772135174,True,40.593
baseline,0.9513991530243378,1.160001199032671,0.0,0,95,95,0.0006864119891005771,0.0010511727053312825,0.0008322616324818455,0.0,59.9993135880109,60.00105117270533,True,40.853
baseline,1.2040244664390234,1.1050073384908943,0.0,0,96,96,0.0006130235495334091,0.0008101452727871106,0.0006713143216785511,0.0,59.99938697645047,60.00081014527279,True,39.939
baseline,1.250432375819058,1.1499229055799427,0.0,0,97,97,0.0006014712784221388,0.0007877007743388731,0.0006481024683324677,0.0,59.99939852872158,60.00078770077434,True,40.004
baseline,0.6610732840570491,1.184295709074446,0.0,0,98,98,0.0008614000581061987,0.0013526762951201476,0.001144629144178566,0.0,59.999138599941894,60.00135267629512,True,40.325
baseline,0.8212590984939176,0.8873448884947935,0.0,0,99,99,0.0007332846327656739,0.0011868426471224325,0.0009484497926592894,0.0,59.999266715367234,60.00118684264712,True,40.428
islanding,0.6656415103714747,0.8494975157384708,1.638616791523536,0,100,100,2.750089635192296,3.627209948261104,4.287050692938905,,57.249910364807704,63.627209948261104,True,52.804
islanding,1.3388914924822781,0.8785986714107178,2.976527530181474,0,101,101,1.0940605934389822,3.6612379190190083,8.550767771634114,,58.90593940656102,63.66123791901901,True,52.968
islanding,1.2498682362553701,0.9255683557366098,1.7970396965808875,0,102,102,0.7341477445861386,1.3147423076476201,2.7798344099720396,,59.26585225541386,61.31474230764762,True,53.375
islanding,1.4262326530595755,1.0729918510661092,1.1108344922047397,0,103,103,0.6741987112017327,2.427579500429488,2.091896259563555,9.906,59.32580128879827,62.42757950042949,True,53.583
islanding,0.8452189729796745,1.1106765367346187,1.4813100761705116,0,104,104,0.9393110946941761,3.4135627231182397,3.4370301585814644,,59.060688905305824,63.41356272311824,True,52.968
islanding,0.551683145344048,0.8625094210786644,2.1263776713064804,0,105,105,1.2742483549942847,5.008736958342084,15.456852824823741,,58.725751645005715,65.00873695834208,True,52.971
islanding,1.2975757501605534,1.115357174226415,0.871683889955505,0,106,106,0.7166885015185258,2.3211174274174766,2.0526858468181075,9.9865,59.283311498481474,62.32111742741748,True,53.19
islanding,0.5746827865836245,0.9712724661629357,1.4091795086190917,0,107,107,1.4065104056401978,1.8197065385947298,11.49869648158699,9.9995,58.5934895943598,61.81970653859473,True,53.546
islanding,1.0321434138688659,0.8133729894814911,0.70112566658978,0,108,108,0.8291425179879894,2.5391554644780854,2.4061136596757393,9.9995,59.17085748201201,62.539155464478085,True,51.985
islanding,0.8200207377690535,1.19547207779909,0.521406389163176,0,109,109,0.9232335997084391,2.709828062087489,2.9969263444900207,,59.07676640029156,62.70982806208749,True,52.975
islanding,1.4023823465424234,0.9879041678632816,1.975641151029456,0,110,110,0.6816161855283909,1.2391805723707279,5.3198127929983485,,59.31838381447161,61.23918057237073,True,53.479
islanding,0.9379733658048536,0.9731577481511287,2.4563429862857378,0,111,111,0.8804328365862588,4.0497242017416255,8.051686922459425,,59.11956716341374,64.04972420174163,True,53.412
islanding,0.6944920511629378,0.9832711861594586,1.8703784668296595,0,112,112,2.5470696677826368,3.193042615159939,4.122906369403125,,57.45293033221736,63.19304261515994,True,51.212
islanding,1.4558439793383382,0.9028937423752225,1.801526144406534,0,113,113,0.6652537447190667,1.371864744932651,2.442303588894106,9.55,59.33474625528093,61.37186474493265,True,52.972
islanding,0.8533244368540793,1.160896587965178,2.2474898629754683,0,114,114,0.9337779936263928,3.6646540456344354,7.835297880437153,,59.06622200637361,63.664654045634435,True,53.612
islanding,0.5868559126483166,1.1459219647834489,2.2065680939015846,0,115,115,1.5032145799381524,4.801945444005895,15.915055727031842,,58.49678542006185,64.8019454440059,True,53.858
islanding,0.5173196226099112,1.0888392859253,1.322894938677483,0,116,116,1.2644057612459036,2.126926868491566,8.987338479580984,,58.735594238754096,62.126926868491566,True,51.153
islanding,1.093064699761694,0.8696586376199634,1.5109806364690646,0,117,117,0.848382982796771,1.8252276173273003,3.0376386455831295,,59.15161701720323,61.8252276173273,True,53.143
islanding,1.0497637018380301,1.0439293160877612,0.5922757890217986,0,118,118,0.7913961275682055,2.309314909769789,2.379321230016771,,59.208603872431794,62.30931490976979,True,53.585
islanding,1.387649410453007,0.8206100609346929,1.3380977712830844,0,119,119,0.6862968859423191,1.6318285420821539,2.1480160754430244,,59.31370311405768,61.631828542082154,True,53.689
islanding,0.6231974552543401,0.9400517166448894,0.6288731370434733,0,120,120,1.131324630619119,3.5437374393559153,4.196990489158736,,58.86867536938088,63.543737439355915,True,50.789
islanding,1.3563695687966626,0.8003801167697776,0.5366493488864524,0,121,121,0.5848672852205894,1.2324822441312548,1.5347744968712362,,59.41513271477941,61.232482244131255,True,53.351
islanding,1.2237877569370137,0.8566920417558361,0.7428945400769096,0,122,122,0.7441350429200355,2.2350078928493318,2.0154062529438477,,59.255864957079964,62.23500789284933,True,53.595
islanding,0.7773835436272984,0.9381086265731389,2.870972074868019,0,123,123,0.9890227927911326,4.035130089778022,12.26236143000392,,59.01097720720887,64.03513008977802,True,53.64
islanding,1.2041634477090137,0.9081053833490008,2.734464112915832,0,124,124,0.9081312827171075,4.0254116557508866,8.6899200786673,,59.09186871728289,64.02541165575089,True,50.748
islanding,0.5099675252843842,0.9137537785340062,2.8405337814793867,0,125,125,1.831526834370834,9.306157723963508,14.767897560684844,,58.168473165629166,69.30615772396351,True,53.128
islanding,1.4774541289246392,0.9792192275249131,2.0484893061823484,0,126,126,0.6589032772179948,1.2044607783423515,5.803257715754668,,59.341096722782005,61.20446077834235,True,53.418
islanding,1.3173170624431978,0.9619288866676448,2.1021894471627505,0,127,127,0.9447908264991725,1.280635262117407,8.583401126877419,,59.05520917350083,61.28063526211741,True,53.645
islanding,1.139072816723131,1.1713399518799459,2.7697686914164823,0,128,128,0.7789843337953144,4.513837532536883,8.683694942460889,,59.221015666204686,64.51383753253688,True,50.647
islanding,1.370922425656087,1.0956974012685738,0.8327426353724807,0,129,129,0.6917056163857893,2.1407681522615363,1.7907768691475923,,59.30829438361421,62.140768152261536,True,53.316
islanding,0.9807294789454003,1.0351748582110913,0.6509673133342138,0,130,130,0.8562084087635711,2.539348720315722,2.532520183067817,,59.14379159123643,62.53934872031572,True,52.635
islanding,1.219851353435579,1.1175657939420516,2.5718566745771243,0,131,131,0.9363700910573769,3.5968378985342895,8.682790782278857,,59.06362990894262,63.59683789853429,True,53.866
islanding,1.1820991028827932,0.845878562198895,1.9546407702768516,0,132,132,0.7608023878932073,1.8314853239950253,8.694815573829047,,59.23919761210679,61.831485323995025,True,50.891
islanding,0.8602344745579611,1.0142374241324401,1.7216944367616593,0,133,133,0.9291246956563981,3.568619595472164,7.8186515791349365,,59.0708753043436,63.568619595472164,True,53.278
islanding,0.7134597798772956,1.1294834207064737,1.6955255856189664,0,134,134,1.0423240526756032,3.699225509999991,5.164045828038795,,58.9576759473244,63.69922550999999,True,51.748
islanding,0.9553126722137402,1.1277369526960686,0.684165662167451,0,135,135,0.8704077002899737,2.6847802304991646,2.6053859080352737,,59.129592299710026,62.684780230499165,True,54.013
islanding,1.1681107486913866,0.9509208789429113,1.2725911768443519,0,136,136,0.766599746699896,1.5310006650859052,2.5337181979352152,,59.233400253300104,61.531000665085905,True,50.781
islanding,0.9117108041599835,1.0479053372002398,1.1762922986885211,0,137,137,1.175626760594895,2.0147509933567846,3.202246321174158,,58.824373239405105,62.014750993356785,True,53.32
islanding,0.7613042200565234,1.0638526875532393,2.436054836442054,0,138,138,2.0565958551675365,2.8399671692575907,9.013233724232421,,57.94340414483246,62.83996716925759,True,51.4
islanding,1.368402787962283,1.1041127385545089,2.2637431760798,0,139,139,1.3460027323328774,1.3868401198291807,8.50117148897617,,58.65399726766712,61.38684011982918,True,53.607
islanding,1.0798892899033579,0.8386434305675027,2.678986224410476,0,140,140,0.8058012147854541,4.608197728118284,8.609749022618374,,59.194198785214546,64.60819772811828,True,50.621
islanding,0.8101058086938728,1.022120542808818,1.6038323858806374,0,141,141,1.8946199678787536,3.3207020467364288,8.195544487538768,,58.105380032121246,63.32070204673643,True,53.114
islanding,0.655219224718639,0.8536554036160622,1.2146344052565086,0,142,142,1.0976278217643056,1.4207812643593272,4.46436050893233,,58.902372178235694,61.42078126435933,True,50.988
islanding,0.5202447966118932,1.0302098112584022,0.798214332321611,0,143,143,1.260186093856575,3.674808171108978,5.371127366797239,9.9955,58.739813906143425,63.67480817110898,True,53.731
islanding,1.0179034690701663,0.8652255108901826,1.039063801848232,0,144,144,1.3073564912842102,2.4812888457994546,2.887092930508004,,58.69264350871579,62.481288845799455,True,50.726
islanding,0.6123467029594475,1.0561668350205844,2.4024341189219243,0,145,145,1.7253169925632506,6.828288211758718,14.421499577663468,,58.27468300743675,66.82828821175872,True,53.131
islanding,1.1296636833281093,1.0032422027893768,2.3244317699543426,0,146,146,0.7831029692768823,2.8498957665362,8.676982023888087,,59.21689703072312,62.8498957665362,True,50.96
islanding,0.8859582388573393,0.9186049124263137,1.289428041427747,0,147,147,1.393949461570351,2.4042109957036573,3.2892730767620293,,58.60605053842965,62.40421099570366,True,53.796
islanding,1.4686827565973268,1.0849912355277778,2.8845929107380677,0,148,148,1.186473059706607,3.200375190925719,8.296446284974621,,58.81352694029339,63.20037519092572,True,50.716
islanding,1.0516445069643632,1.0667474531645054,2.3441728238538757,0,149,149,0.8194120286583058,3.8980940161196997,8.543609620836605,,59.180587971341694,63.8980940161197,True,51.167
islanding,1.2752650956959868,1.100418865655587,1.7528659587818334,0,150,150,0.7247277110536601,1.348341306470779,2.7365626055219394,,59.27527228894634,61.34834130647078,True,52.915
islanding,1.2884666786831434,1.1876438891284908,1.433823941127883,0,151,151,0.7199443066599116,1.4348383536274554,2.306874008476214,9.9905,59.28005569334009,61.434838353627455,True,53.667
islanding,1.4495754972852173,0.8330823460707115,1.1349917835191219,0,152,152,0.6671239760929382,2.4845570993217763,2.0593254951084816,9.9785,59.33287602390706,62.484557099321776,True,50.782
islanding,1.495701855730172,0.8109795376891475,0.9884405062046949,0,153,153,0.6536519902520723,2.172316758352025,1.9817839719133445,,59.34634800974793,62.172316758352025,True,50.985
islanding,0.7496048991093847,1.0486912240441728,0.7736243417418518,0,154,154,1.0113345414659847,3.5766264989563084,3.842289988676484,9.9825,58.988665458534015,63.57662649895631,True,51.271
islanding,1.237412247055831,1.0080693173036814,1.0834087409592472,0,155,155,0.7388767873325861,3.2570135822885575,2.398012335635258,,59.261123212667414,63.25701358228856,True,53.522
islanding,0.5676304416290383,0.931751681963007,0.9160076804753801,0,156,156,2.222116271709666,3.215001078525745,4.9604864350851585,,57.777883728290334,63.215001078525745,True,50.732
islanding,0.8986184612827818,0.8313584527368308,2.819617668546616,0,157,157,0.9042757296690667,4.845290333917234,7.868116346559688,,59.09572427033093,64.84529033391723,True,52.844
islanding,1.1984294698958848,0.8907260129977091,1.022320203602357,0,158,158,0.7541664462774449,2.8220252393285534,2.4725286861563944,,59.245833553722555,62.82202523932855,True,51.34
islanding,0.7592324252136577,0.8854328802259501,0.9384676180090772,0,159,159,2.038972506311893,3.1349928922485546,3.7971801849730014,,57.96102749368811,63.134992892248555,True,53.826
islanding,1.1140744971123597,1.0076436265009292,2.377647672993152,0,160,160,0.7900432504009558,3.836864974846897,8.661947714402345,,59.209956749599044,63.8368649748469,True,50.878
islanding,1.3487282834098457,1.0191893092809317,1.6547593419313136,0,161,161,0.6990423484582848,1.547606063640174,2.613213271734125,9.4925,59.300957651541715,61.547606063640174,True,51.19
islanding,0.6458690177378912,0.8965364817664085,2.531645250504737,0,162,162,1.831753483474536,5.061234965537594,12.016985084155465,9.9725,58.168246516525464,65.0612349655376,True,51.219
islanding,0.968310604694431,1.0261748307682497,2.913102905498082,0,163,163,0.863075536794959,4.901311417723903,8.210928563411244,,59.13692446320504,64.9013114177239,True,53.719
islanding,0.976260316325787,0.8959068764126518,0.9747530392049963,0,164,164,0.8586645143496128,3.0983313434099244,3.0030313514739504,,59.14133548565039,63.098331343409924,True,50.818
islanding,0.6805126311115862,1.0812395968789579,2.479001810404223,0,165,165,1.0727289431798113,3.600848460080556,9.50125491596296,,58.92727105682019,63.600848460080556,True,51.419
islanding,0.6004159503944195,0.996799248876685,2.970501034900866,0,166,166,3.521250969956114,7.031863653346846,15.427092218162954,,56.478749030043886,67.03186365334685,True,51.129
islanding,1.2590766543669578,0.9453340956143436,1.1622288820221198,0,167,167,1.2462854304006825,2.6390485451160686,2.3584859159625893,,58.75371456959932,62.63904854511607,True,53.947
islanding,0.7384156943443171,0.8162690530560229,0.8171241345847934,0,168,168,1.0206812173959747,3.500752330198857,3.896094185980843,,58.979318782604025,63.50075233019886,True,50.941
islanding,1.433233621014729,0.9594900097829003,1.9088542798695238,0,169,169,0.6720577209491765,1.2246869292203542,2.477295298158566,9.955,59.32794227905082,61.224686929220354,True,51.454
islanding,0.7281838544486068,0.882335101663057,1.3733522446476802,0,170,170,1.0294178236731852,3.618003359420939,3.94664479245435,,58.970582176326815,63.61800335942094,True,51.167
